Year,WeekOfYear,Product_ID,Store_ID,Category,Region,Sales_Quantity,Inventory_Level,Price,Cost,Week_Start,Sales_Lag_1,Sales_Lag_2,Sales_Lag_3,Sales_Lag_4,Sales_Rolling_2,Sales_Rolling_4,Sales_Rolling_8,Inventory_Turnover,Gross_Margin
2023,8,P009,S01,Toys,North,157,25.571428571428573,54.089999999999996,32.46,2023-02-20,72.0,66.0,94.0,94.0,69.0,81.5,85.375,6.139664804469273,3395.9099999999994
2023,8,P010,S04,Electronics,West,458,105.28571428571429,61.28000000000001,36.77,2023-02-20,466.0,417.0,401.0,420.0,441.5,426.0,388.0,4.3500678426051556,11225.580000000002
2023,8,P004,S02,Toys,South,82,33.42857142857143,27.59,16.56,2023-02-20,90.0,72.0,134.0,50.0,81.0,86.5,81.5,2.4529914529914527,904.46
2023,8,P009,S05,Toys,Central,502,114.42857142857143,54.089999999999996,32.46,2023-02-20,457.0,429.0,477.0,413.0,443.0,444.0,425.375,4.3870162297128585,10858.259999999998
2023,8,P004,S01,Toys,North,60,23.428571428571427,27.59,16.56,2023-02-20,24.0,62.0,50.0,87.0,43.0,55.75,49.625,2.5609756097560976,661.8000000000001
2023,8,P007,S04,Home Goods,West,321,64.57142857142857,54.37,32.62,2023-02-20,319.0,328.0,283.0,238.0,323.5,292.0,275.625,4.971238938053098,6981.75
2023,8,P004,S03,Toys,East,151,36.142857142857146,27.59,16.56,2023-02-20,117.0,94.0,107.0,82.0,105.5,100.0,104.25,4.177865612648221,1665.5300000000002
2023,8,P006,S04,Clothing,West,279,55.57142857142857,40.8,24.48,2023-02-20,280.0,232.0,296.0,236.0,256.0,261.0,231.5,5.020565552699229,4553.279999999999
2023,8,P006,S01,Clothing,North,73,11.714285714285714,40.8,24.48,2023-02-20,55.0,62.0,121.0,75.0,58.5,78.25,71.25,6.231707317073171,1191.3599999999997
2023,8,P009,S04,Toys,West,403,90.71428571428571,54.089999999999996,32.46,2023-02-20,403.0,393.0,382.0,348.0,398.0,381.5,355.625,4.44251968503937,8716.889999999998
2023,8,P007,S05,Home Goods,Central,385,62.0,54.37,32.62,2023-02-20,386.0,364.0,361.0,345.0,375.0,364.0,342.25,6.209677419354839,8373.75
2023,8,P001,S02,Clothing,South,23,18.571428571428573,17.76,10.66,2023-02-20,29.0,57.0,1.0,45.0,43.0,33.0,29.5,1.2384615384615383,163.30000000000004
2023,8,P002,S01,Home Goods,North,33,20.428571428571427,17.62,10.570000000000002,2023-02-20,23.0,41.0,30.0,77.0,32.0,42.75,33.0,1.6153846153846154,232.64999999999998
2023,8,P008,S03,Food,East,248,57.714285714285715,46.58,27.95,2023-02-20,289.0,244.0,227.0,216.0,266.5,244.0,227.625,4.297029702970297,4620.24
2023,8,P002,S02,Home Goods,South,81,10.285714285714286,17.62,10.570000000000002,2023-02-20,23.0,58.0,45.0,35.0,40.5,40.25,51.375,7.874999999999999,571.05
2023,8,P008,S02,Food,South,163,22.428571428571427,46.58,27.95,2023-02-20,161.0,191.0,142.0,170.0,176.0,166.0,154.0,7.267515923566879,3036.69
2023,8,P003,S05,Food,Central,201,32.142857142857146,34.15,20.49,2023-02-20,107.0,136.0,128.0,117.0,121.5,122.0,126.625,6.253333333333333,2745.66
2023,8,P005,S03,Electronics,East,172,41.714285714285715,30.26,18.15,2023-02-20,178.0,140.0,166.0,169.0,159.0,163.25,145.25,4.123287671232877,2082.9200000000005
2023,8,P005,S05,Electronics,Central,335,61.285714285714285,30.26,18.15,2023-02-20,282.0,194.0,265.0,207.0,238.0,237.0,232.0,5.466200466200466,4056.850000000001
2023,8,P010,S01,Electronics,North,106,28.285714285714285,61.28000000000001,36.77,2023-02-20,80.0,106.0,151.0,94.0,93.0,107.75,93.25,3.7474747474747474,2598.0600000000004
2023,8,P006,S03,Clothing,East,172,38.142857142857146,40.8,24.48,2023-02-20,140.0,158.0,156.0,162.0,149.0,154.0,169.875,4.509363295880149,2807.0399999999995
2023,8,P001,S05,Clothing,Central,65,7.428571428571429,17.76,10.66,2023-02-20,67.0,55.0,84.0,25.0,61.0,57.75,57.125,8.75,461.5000000000001
2023,8,P007,S02,Home Goods,South,148,23.0,54.37,32.62,2023-02-20,129.0,120.0,137.0,143.0,124.5,132.25,127.75,6.434782608695652,3219.0
2023,8,P003,S02,Food,South,37,12.571428571428571,34.15,20.49,2023-02-20,103.0,48.0,55.0,79.0,75.5,71.25,63.75,2.9431818181818183,505.42
2023,8,P003,S03,Food,East,98,26.857142857142858,34.15,20.49,2023-02-20,97.0,103.0,98.0,93.0,100.0,97.75,86.5,3.648936170212766,1338.68
2023,8,P002,S05,Home Goods,Central,91,21.0,17.62,10.570000000000002,2023-02-20,78.0,115.0,84.0,83.0,96.5,90.0,95.75,4.333333333333333,641.55
2023,8,P004,S05,Toys,Central,208,40.0,27.59,16.56,2023-02-20,262.0,176.0,246.0,207.0,219.0,222.75,198.625,5.2,2294.2400000000002
2023,8,P003,S01,Food,North,46,11.857142857142858,34.15,20.49,2023-02-20,68.0,60.0,75.0,86.0,64.0,72.25,55.0,3.8795180722891565,628.36
2023,8,P002,S03,Home Goods,East,92,17.428571428571427,17.62,10.570000000000002,2023-02-20,71.0,80.0,60.0,99.0,75.5,77.5,59.875,5.278688524590164,648.5999999999999
2023,8,P003,S04,Food,West,97,24.285714285714285,34.15,20.49,2023-02-20,112.0,155.0,163.0,125.0,133.5,138.75,112.875,3.9941176470588236,1325.02
2023,8,P008,S01,Food,North,180,43.57142857142857,46.58,27.95,2023-02-20,77.0,78.0,118.0,61.0,77.5,83.5,80.375,4.131147540983607,3353.3999999999996
2023,9,P007,S02,Home Goods,South,151,13.428571428571429,54.37,32.62,2023-02-27,148.0,129.0,120.0,137.0,138.5,133.5,125.125,11.24468085106383,3284.25
2023,9,P007,S04,Home Goods,West,297,56.57142857142857,54.37,32.62,2023-02-27,321.0,319.0,328.0,283.0,320.0,312.75,272.25,5.25,6459.75
2023,9,P003,S02,Food,South,138,18.285714285714285,34.15,20.49,2023-02-27,37.0,103.0,48.0,55.0,70.0,60.75,57.375,7.546875,1885.08
2023,9,P008,S04,Food,West,355,87.0,46.58,27.95,2023-02-27,389.0,295.0,331.0,334.0,342.0,337.25,303.125,4.080459770114943,6613.65
2023,9,P001,S05,Clothing,Central,76,28.428571428571427,17.76,10.66,2023-02-27,65.0,67.0,55.0,84.0,66.0,67.75,53.625,2.6733668341708543,539.6000000000001
2023,9,P010,S01,Electronics,North,151,23.714285714285715,61.28000000000001,36.77,2023-02-27,106.0,80.0,106.0,151.0,93.0,110.75,89.875,6.367469879518072,3701.0100000000007
2023,9,P006,S04,Clothing,West,286,63.714285714285715,40.8,24.48,2023-02-27,279.0,280.0,232.0,296.0,279.5,271.75,232.75,4.488789237668161,4667.519999999999
2023,9,P005,S01,Electronics,North,60,14.571428571428571,30.26,18.15,2023-02-27,44.0,67.0,29.0,47.0,55.5,46.75,47.25,4.11764705882353,726.6000000000001
2023,9,P004,S04,Toys,West,197,45.285714285714285,27.59,16.56,2023-02-27,141.0,187.0,116.0,130.0,164.0,143.5,141.375,4.350157728706625,2172.9100000000003
2023,9,P005,S02,Electronics,South,127,40.142857142857146,30.26,18.15,2023-02-27,45.0,146.0,90.0,114.0,95.5,98.75,98.125,3.163701067615658,1537.9700000000005
2023,9,P010,S05,Electronics,Central,595,133.0,61.28000000000001,36.77,2023-02-27,567.0,531.0,572.0,478.0,549.0,537.0,484.5,4.473684210526316,14583.450000000003
2023,9,P003,S01,Food,North,40,22.428571428571427,34.15,20.49,2023-02-27,46.0,68.0,60.0,75.0,57.0,62.25,53.625,1.78343949044586,546.4
2023,9,P002,S01,Home Goods,North,39,12.142857142857142,17.62,10.570000000000002,2023-02-27,33.0,23.0,41.0,30.0,28.0,31.75,36.25,3.211764705882353,274.94999999999993
2023,9,P006,S02,Clothing,South,89,20.285714285714285,40.8,24.48,2023-02-27,141.0,114.0,64.0,125.0,127.5,111.0,106.0,4.387323943661972,1452.4799999999998
2023,9,P008,S01,Food,North,55,13.142857142857142,46.58,27.95,2023-02-27,180.0,77.0,78.0,118.0,128.5,113.25,90.5,4.184782608695652,1024.6499999999999
2023,9,P002,S03,Home Goods,East,75,19.571428571428573,17.62,10.570000000000002,2023-02-27,92.0,71.0,80.0,60.0,81.5,75.75,65.625,3.8321167883211675,528.7499999999999
2023,9,P003,S04,Food,West,111,23.571428571428573,34.15,20.49,2023-02-27,97.0,112.0,155.0,163.0,104.5,131.75,113.125,4.709090909090909,1516.26
2023,9,P005,S03,Electronics,East,147,35.0,30.26,18.15,2023-02-27,172.0,178.0,140.0,166.0,175.0,164.0,145.375,4.2,1780.1700000000005
2023,9,P003,S05,Food,Central,162,37.714285714285715,34.15,20.49,2023-02-27,201.0,107.0,136.0,128.0,154.0,143.0,125.625,4.295454545454545,2212.92
2023,9,P009,S05,Toys,Central,471,101.57142857142857,54.089999999999996,32.46,2023-02-27,502.0,457.0,429.0,477.0,479.5,466.25,426.0,4.637130801687764,10187.729999999998
2023,9,P010,S04,Electronics,West,429,101.28571428571429,61.28000000000001,36.77,2023-02-27,458.0,466.0,417.0,401.0,462.0,435.5,389.125,4.235543018335684,10514.790000000003
2023,9,P006,S01,Clothing,North,94,21.714285714285715,40.8,24.48,2023-02-27,73.0,55.0,62.0,121.0,64.0,77.75,70.125,4.328947368421052,1534.0799999999997
2023,9,P009,S01,Toys,North,113,21.0,54.089999999999996,32.46,2023-02-27,157.0,72.0,66.0,94.0,114.5,97.25,92.75,5.380952380952381,2444.1899999999996
2023,9,P007,S05,Home Goods,Central,377,81.42857142857143,54.37,32.62,2023-02-27,385.0,386.0,364.0,361.0,385.5,374.0,337.875,4.629824561403509,8199.75
2023,9,P001,S03,Clothing,East,60,20.142857142857142,17.76,10.66,2023-02-27,30.0,43.0,43.0,34.0,36.5,37.5,34.875,2.978723404255319,426.0000000000001
2023,9,P008,S02,Food,South,155,23.714285714285715,46.58,27.95,2023-02-27,163.0,161.0,191.0,142.0,162.0,164.25,148.625,6.536144578313253,2887.6499999999996
2023,9,P002,S05,Home Goods,Central,148,31.571428571428573,17.62,10.570000000000002,2023-02-27,91.0,78.0,115.0,84.0,84.5,92.0,90.625,4.687782805429864,1043.3999999999999
2023,9,P001,S02,Clothing,South,43,19.142857142857142,17.76,10.66,2023-02-27,23.0,29.0,57.0,1.0,26.0,27.5,28.125,2.246268656716418,305.30000000000007
2023,9,P004,S03,Toys,East,134,30.0,27.59,16.56,2023-02-27,151.0,117.0,94.0,107.0,134.0,117.25,102.375,4.466666666666667,1478.0200000000002
2023,9,P008,S03,Food,East,256,52.0,46.58,27.95,2023-02-27,248.0,289.0,244.0,227.0,268.5,252.0,226.125,4.923076923076923,4769.28
2023,9,P010,S03,Electronics,East,360,76.0,61.28000000000001,36.77,2023-02-27,299.0,343.0,307.0,294.0,321.0,310.75,278.25,4.7368421052631575,8823.600000000002
2023,9,P004,S05,Toys,Central,221,31.285714285714285,27.59,16.56,2023-02-27,208.0,262.0,176.0,246.0,235.0,223.0,198.375,7.06392694063927,2437.63
2023,9,P005,S04,Electronics,West,269,63.0,30.26,18.15,2023-02-27,218.0,203.0,232.0,188.0,210.5,210.25,185.625,4.26984126984127,3257.5900000000006
2023,9,P003,S03,Food,East,91,22.714285714285715,34.15,20.49,2023-02-27,98.0,97.0,103.0,98.0,97.5,99.0,89.75,4.0062893081761,1243.06
2023,9,P005,S05,Electronics,Central,309,69.42857142857143,30.26,18.15,2023-02-27,335.0,282.0,194.0,265.0,308.5,269.0,232.375,4.450617283950617,3741.990000000001
2023,9,P009,S02,Toys,South,180,44.714285714285715,54.089999999999996,32.46,2023-02-27,220.0,214.0,168.0,199.0,217.0,200.25,163.625,4.02555910543131,3893.399999999999
2023,9,P006,S03,Clothing,East,217,52.142857142857146,40.8,24.48,2023-02-27,172.0,140.0,158.0,156.0,156.0,156.5,163.125,4.161643835616438,3541.439999999999
2023,9,P004,S02,Toys,South,88,19.571428571428573,27.59,16.56,2023-02-27,82.0,90.0,72.0,134.0,86.0,94.5,77.0,4.4963503649635035,970.6400000000001
2023,9,P001,S01,Clothing,North,58,24.285714285714285,17.76,10.66,2023-02-27,50.0,37.0,30.0,21.0,43.5,34.5,31.5,2.388235294117647,411.80000000000007
2023,9,P008,S05,Food,Central,417,91.28571428571429,46.58,27.95,2023-02-27,434.0,440.0,398.0,428.0,437.0,425.0,388.0,4.568075117370892,7768.71
2023,9,P006,S05,Clothing,Central,340,58.0,40.8,24.48,2023-02-27,323.0,357.0,257.0,306.0,340.0,310.75,264.125,5.862068965517241,5548.799999999999
2023,9,P007,S01,Home Goods,North,116,19.857142857142858,54.37,32.62,2023-02-27,62.0,95.0,48.0,88.0,78.5,73.25,74.875,5.841726618705036,2523.0
2023,9,P001,S04,Clothing,West,84,11.714285714285714,17.76,10.66,2023-02-27,64.0,40.0,45.0,32.0,52.0,45.25,49.125,7.170731707317073,596.4000000000001
2023,9,P010,S02,Electronics,South,264,45.57142857142857,61.28000000000001,36.77,2023-02-27,232.0,232.0,229.0,171.0,232.0,216.0,193.5,5.793103448275862,6470.640000000001
2023,9,P009,S03,Toys,East,254,50.57142857142857,54.089999999999996,32.46,2023-02-27,299.0,277.0,284.0,268.0,288.0,282.0,258.5,5.022598870056497,5494.019999999999
2023,9,P002,S02,Home Goods,South,79,37.0,17.62,10.570000000000002,2023-02-27,81.0,23.0,58.0,45.0,52.0,51.75,52.25,2.135135135135135,556.9499999999999
2023,9,P002,S04,Home Goods,West,86,23.571428571428573,17.62,10.570000000000002,2023-02-27,83.0,65.0,89.0,69.0,74.0,76.5,68.875,3.6484848484848484,606.3
2023,9,P007,S03,Home Goods,East,175,35.142857142857146,54.37,32.62,2023-02-27,222.0,199.0,240.0,237.0,210.5,224.5,188.875,4.979674796747967,3806.25
2023,9,P009,S04,Toys,West,405,88.71428571428571,54.089999999999996,32.46,2023-02-27,403.0,403.0,393.0,382.0,403.0,395.25,357.625,4.565217391304349,8760.149999999998
2023,9,P004,S01,Toys,North,53,14.0,27.59,16.56,2023-02-27,60.0,24.0,62.0,50.0,42.0,49.0,46.625,3.7857142857142856,584.59
2023,10,P005,S05,Electronics,Central,327,74.42857142857143,30.26,18.15,2023-03-06,309.0,335.0,282.0,194.0,322.0,280.0,250.25,4.393474088291747,3959.970000000001
2023,10,P004,S05,Toys,Central,269,45.714285714285715,27.59,16.56,2023-03-06,221.0,208.0,262.0,176.0,214.5,216.75,209.5,5.8843749999999995,2967.07
2023,10,P010,S01,Electronics,North,107,32.42857142857143,61.28000000000001,36.77,2023-03-06,151.0,106.0,80.0,106.0,128.5,110.75,102.0,3.2995594713656384,2622.5700000000006
2023,10,P008,S03,Food,East,309,76.0,46.58,27.95,2023-03-06,256.0,248.0,289.0,244.0,252.0,259.25,238.5,4.065789473684211,5756.67
2023,10,P003,S01,Food,North,71,24.285714285714285,34.15,20.49,2023-03-06,40.0,46.0,68.0,60.0,43.0,53.5,52.875,2.923529411764706,969.86
2023,10,P001,S01,Clothing,North,22,7.428571428571429,17.76,10.66,2023-03-06,58.0,50.0,37.0,30.0,54.0,43.75,35.875,2.9615384615384612,156.20000000000005
2023,10,P001,S02,Clothing,South,59,8.714285714285714,17.76,10.66,2023-03-06,43.0,23.0,29.0,57.0,33.0,38.0,31.75,6.770491803278689,418.9000000000001
2023,10,P009,S02,Toys,South,200,41.42857142857143,54.089999999999996,32.46,2023-03-06,180.0,220.0,214.0,168.0,200.0,195.5,170.0,4.827586206896552,4325.999999999999
2023,10,P010,S04,Electronics,West,485,105.71428571428571,61.28000000000001,36.77,2023-03-06,429.0,458.0,466.0,417.0,443.5,442.5,408.75,4.587837837837838,11887.350000000002
2023,10,P002,S05,Home Goods,Central,110,28.857142857142858,17.62,10.570000000000002,2023-03-06,148.0,91.0,78.0,115.0,119.5,108.0,97.75,3.8118811881188117,775.4999999999999
2023,10,P002,S04,Home Goods,West,134,13.857142857142858,17.62,10.570000000000002,2023-03-06,86.0,83.0,65.0,89.0,84.5,80.75,74.875,9.670103092783505,944.6999999999998
2023,10,P003,S05,Food,Central,192,42.57142857142857,34.15,20.49,2023-03-06,162.0,201.0,107.0,136.0,181.5,151.5,130.25,4.51006711409396,2622.7200000000003
2023,10,P007,S05,Home Goods,Central,370,77.71428571428571,54.37,32.62,2023-03-06,377.0,385.0,386.0,364.0,381.0,378.0,351.875,4.7610294117647065,8047.5
2023,10,P009,S04,Toys,West,381,74.57142857142857,54.089999999999996,32.46,2023-03-06,405.0,403.0,403.0,393.0,404.0,401.0,369.0,5.109195402298851,8241.029999999999
2023,10,P006,S01,Clothing,North,115,39.714285714285715,40.8,24.48,2023-03-06,94.0,73.0,55.0,62.0,83.5,71.0,71.0,2.89568345323741,1876.7999999999997
2023,10,P003,S03,Food,East,110,34.57142857142857,34.15,20.49,2023-03-06,91.0,98.0,97.0,103.0,94.5,97.25,88.75,3.181818181818182,1502.6
2023,10,P005,S01,Electronics,North,45,18.142857142857142,30.26,18.15,2023-03-06,60.0,44.0,67.0,29.0,52.0,50.0,50.625,2.4803149606299213,544.9500000000002
2023,10,P008,S04,Food,West,370,82.85714285714286,46.58,27.95,2023-03-06,355.0,389.0,295.0,331.0,372.0,342.5,313.75,4.4655172413793105,6893.099999999999
2023,10,P007,S03,Home Goods,East,232,45.285714285714285,54.37,32.62,2023-03-06,175.0,222.0,199.0,240.0,198.5,209.0,193.25,5.1230283911671926,5046.0
2023,10,P007,S01,Home Goods,North,74,29.142857142857142,54.37,32.62,2023-03-06,116.0,62.0,95.0,48.0,89.0,80.25,78.625,2.5392156862745097,1609.5
2023,10,P007,S02,Home Goods,South,157,27.428571428571427,54.37,32.62,2023-03-06,151.0,148.0,129.0,120.0,149.5,137.0,133.75,5.723958333333334,3414.75
2023,10,P008,S01,Food,North,118,19.428571428571427,46.58,27.95,2023-03-06,55.0,180.0,77.0,78.0,117.5,97.5,86.125,6.0735294117647065,2198.3399999999997
2023,10,P004,S02,Toys,South,74,10.142857142857142,27.59,16.56,2023-03-06,88.0,82.0,90.0,72.0,85.0,83.0,82.25,7.295774647887324,816.22
2023,10,P005,S02,Electronics,South,108,27.428571428571427,30.26,18.15,2023-03-06,127.0,45.0,146.0,90.0,86.0,102.0,98.375,3.9375,1307.8800000000003
2023,10,P006,S05,Clothing,Central,342,69.57142857142857,40.8,24.48,2023-03-06,340.0,323.0,357.0,257.0,331.5,319.25,285.25,4.915811088295688,5581.439999999999
2023,10,P001,S04,Clothing,West,46,24.0,17.76,10.66,2023-03-06,84.0,64.0,40.0,45.0,74.0,58.25,53.0,1.9166666666666667,326.6000000000001
2023,10,P009,S03,Toys,East,267,40.42857142857143,54.089999999999996,32.46,2023-03-06,254.0,299.0,277.0,284.0,276.5,278.5,264.5,6.604240282685512,5775.209999999999
2023,10,P002,S02,Home Goods,South,56,20.571428571428573,17.62,10.570000000000002,2023-03-06,79.0,81.0,23.0,58.0,80.0,60.25,55.875,2.722222222222222,394.79999999999995
2023,10,P003,S02,Food,South,93,12.285714285714286,34.15,20.49,2023-03-06,138.0,37.0,103.0,48.0,87.5,81.5,67.875,7.569767441860464,1270.38
2023,10,P003,S04,Food,West,160,33.42857142857143,34.15,20.49,2023-03-06,111.0,97.0,112.0,155.0,104.0,118.75,115.625,4.786324786324786,2185.6
2023,10,P004,S01,Toys,North,49,16.571428571428573,27.59,16.56,2023-03-06,53.0,60.0,24.0,62.0,56.5,49.75,46.0,2.9568965517241375,540.47
2023,10,P006,S03,Clothing,East,181,52.57142857142857,40.8,24.48,2023-03-06,217.0,172.0,140.0,158.0,194.5,171.75,169.5,3.442934782608696,2953.9199999999996
2023,10,P010,S02,Electronics,South,193,42.0,61.28000000000001,36.77,2023-03-06,264.0,232.0,232.0,229.0,248.0,239.25,206.5,4.595238095238095,4730.430000000001
2023,10,P005,S04,Electronics,West,224,46.285714285714285,30.26,18.15,2023-03-06,269.0,218.0,203.0,232.0,243.5,230.5,201.625,4.839506172839506,2712.640000000001
2023,10,P002,S03,Home Goods,East,84,25.285714285714285,17.62,10.570000000000002,2023-03-06,75.0,92.0,71.0,80.0,83.5,79.5,66.875,3.3220338983050848,592.1999999999999
2023,10,P005,S03,Electronics,East,117,26.857142857142858,30.26,18.15,2023-03-06,147.0,172.0,178.0,140.0,159.5,159.25,150.875,4.3563829787234045,1416.8700000000003
2023,10,P009,S05,Toys,Central,521,109.71428571428571,54.089999999999996,32.46,2023-03-06,471.0,502.0,457.0,429.0,486.5,464.75,440.0,4.748697916666667,11269.229999999998
2023,10,P001,S05,Clothing,Central,88,26.857142857142858,17.76,10.66,2023-03-06,76.0,65.0,67.0,55.0,70.5,65.75,57.25,3.276595744680851,624.8000000000002
2023,10,P009,S01,Toys,North,119,30.142857142857142,54.089999999999996,32.46,2023-03-06,113.0,157.0,72.0,66.0,135.0,102.0,99.375,3.947867298578199,2573.9699999999993
2023,10,P010,S05,Electronics,Central,572,126.28571428571429,61.28000000000001,36.77,2023-03-06,595.0,567.0,531.0,572.0,581.0,566.25,508.875,4.529411764705882,14019.720000000003
2023,10,P010,S03,Electronics,East,368,64.57142857142857,61.28000000000001,36.77,2023-03-06,360.0,299.0,343.0,307.0,329.5,327.25,293.75,5.699115044247788,9019.680000000002
2023,10,P006,S02,Clothing,South,151,35.0,40.8,24.48,2023-03-06,89.0,141.0,114.0,64.0,115.0,102.0,111.375,4.314285714285714,2464.3199999999997
2023,10,P008,S05,Food,Central,476,98.28571428571429,46.58,27.95,2023-03-06,417.0,434.0,440.0,398.0,425.5,422.25,397.75,4.843023255813953,8867.88
2023,10,P004,S04,Toys,West,211,42.42857142857143,27.59,16.56,2023-03-06,197.0,141.0,187.0,116.0,169.0,160.25,151.5,4.973063973063973,2327.3300000000004
2023,10,P006,S04,Clothing,West,255,52.57142857142857,40.8,24.48,2023-03-06,286.0,279.0,280.0,232.0,282.5,269.25,246.375,4.85054347826087,4161.599999999999
2023,10,P008,S02,Food,South,156,40.0,46.58,27.95,2023-03-06,155.0,163.0,161.0,191.0,159.0,167.5,156.625,3.9,2906.2799999999997
2023,10,P004,S03,Toys,East,115,22.0,27.59,16.56,2023-03-06,134.0,151.0,117.0,94.0,142.5,124.0,106.875,5.2272727272727275,1268.45
2023,10,P001,S03,Clothing,East,88,28.142857142857142,17.76,10.66,2023-03-06,60.0,30.0,43.0,43.0,45.0,44.0,37.875,3.1269035532994924,624.8000000000002
2023,10,P002,S01,Home Goods,North,35,13.285714285714286,17.62,10.570000000000002,2023-03-06,39.0,33.0,23.0,41.0,36.0,34.0,34.75,2.6344086021505375,246.74999999999997
2023,10,P007,S04,Home Goods,West,308,76.57142857142857,54.37,32.62,2023-03-06,297.0,321.0,319.0,328.0,309.0,316.25,283.625,4.022388059701493,6699.0
2023,11,P003,S05,Food,Central,142,42.714285714285715,34.15,20.49,2023-03-13,192.0,162.0,201.0,107.0,177.0,165.5,142.5,3.3244147157190636,1939.72
2023,11,P002,S01,Home Goods,North,63,16.428571428571427,17.62,10.570000000000002,2023-03-13,35.0,39.0,33.0,23.0,37.0,32.5,37.0,3.8347826086956527,444.1499999999999
2023,11,P009,S04,Toys,West,416,85.85714285714286,54.089999999999996,32.46,2023-03-13,381.0,405.0,403.0,403.0,393.0,398.0,383.125,4.8452579034941765,8998.079999999998
2023,11,P002,S02,Home Goods,South,47,2.142857142857143,17.62,10.570000000000002,2023-03-13,56.0,79.0,81.0,23.0,67.5,59.75,57.375,21.933333333333334,331.34999999999997
2023,11,P005,S01,Electronics,North,98,23.714285714285715,30.26,18.15,2023-03-13,45.0,60.0,44.0,67.0,52.5,54.0,50.125,4.132530120481928,1186.7800000000002
2023,11,P004,S04,Toys,West,162,41.0,27.59,16.56,2023-03-13,211.0,197.0,141.0,187.0,204.0,184.0,161.25,3.951219512195122,1786.8600000000001
2023,11,P006,S05,Clothing,Central,361,87.42857142857143,40.8,24.48,2023-03-13,342.0,340.0,323.0,357.0,341.0,340.5,298.75,4.129084967320261,5891.519999999999
2023,11,P007,S01,Home Goods,North,84,5.0,54.37,32.62,2023-03-13,74.0,116.0,62.0,95.0,95.0,86.75,81.625,16.8,1827.0
2023,11,P009,S05,Toys,Central,500,105.28571428571429,54.089999999999996,32.46,2023-03-13,521.0,471.0,502.0,457.0,496.0,487.75,461.625,4.74898236092266,10814.999999999998
2023,11,P010,S05,Electronics,Central,574,125.0,61.28000000000001,36.77,2023-03-13,572.0,595.0,567.0,531.0,583.5,566.25,531.25,4.592,14068.740000000003
2023,11,P008,S01,Food,North,125,31.0,46.58,27.95,2023-03-13,118.0,55.0,180.0,77.0,86.5,107.5,92.625,4.032258064516129,2328.75
2023,11,P004,S05,Toys,Central,233,53.0,27.59,16.56,2023-03-13,269.0,221.0,208.0,262.0,245.0,240.0,220.875,4.39622641509434,2569.9900000000002
2023,11,P003,S04,Food,West,149,33.42857142857143,34.15,20.49,2023-03-13,160.0,111.0,97.0,112.0,135.5,120.0,125.125,4.457264957264957,2035.34
2023,11,P009,S01,Toys,North,79,12.428571428571429,54.089999999999996,32.46,2023-03-13,119.0,113.0,157.0,72.0,116.0,115.25,99.25,6.35632183908046,1708.7699999999995
2023,11,P006,S01,Clothing,North,69,12.142857142857142,40.8,24.48,2023-03-13,115.0,94.0,73.0,55.0,104.5,84.25,81.375,5.682352941176471,1126.0799999999997
2023,11,P007,S05,Home Goods,Central,388,83.14285714285714,54.37,32.62,2023-03-13,370.0,377.0,385.0,386.0,373.5,379.5,360.875,4.666666666666667,8439.0
2023,11,P001,S02,Clothing,South,23,7.857142857142857,17.76,10.66,2023-03-13,59.0,43.0,23.0,29.0,51.0,38.5,34.75,2.9272727272727272,163.30000000000004
2023,11,P008,S03,Food,East,270,54.57142857142857,46.58,27.95,2023-03-13,309.0,256.0,248.0,289.0,282.5,275.5,253.25,4.947643979057592,5030.099999999999
2023,11,P007,S03,Home Goods,East,220,41.857142857142854,54.37,32.62,2023-03-13,232.0,175.0,222.0,199.0,203.5,207.0,200.75,5.255972696245734,4785.0
2023,11,P005,S04,Electronics,West,201,45.857142857142854,30.26,18.15,2023-03-13,224.0,269.0,218.0,203.0,246.5,228.5,217.625,4.3831775700934585,2434.1100000000006
2023,11,P010,S03,Electronics,East,396,80.42857142857143,61.28000000000001,36.77,2023-03-13,368.0,360.0,299.0,343.0,364.0,342.5,312.125,4.923623445825933,9705.960000000003
2023,11,P009,S03,Toys,East,295,70.14285714285714,54.089999999999996,32.46,2023-03-13,267.0,254.0,299.0,277.0,260.5,274.25,266.375,4.205702647657842,6380.8499999999985
2023,11,P006,S02,Clothing,South,156,46.0,40.8,24.48,2023-03-13,151.0,89.0,141.0,114.0,120.0,123.75,119.375,3.391304347826087,2545.9199999999996
2023,11,P001,S04,Clothing,West,60,18.571428571428573,17.76,10.66,2023-03-13,46.0,84.0,64.0,40.0,65.0,58.5,51.5,3.2307692307692304,426.0000000000001
2023,11,P008,S02,Food,South,214,44.57142857142857,46.58,27.95,2023-03-13,156.0,155.0,163.0,161.0,155.5,158.75,163.0,4.801282051282051,3986.8199999999997
2023,11,P001,S03,Clothing,East,83,20.0,17.76,10.66,2023-03-13,88.0,60.0,30.0,43.0,74.0,55.25,43.25,4.15,589.3000000000001
2023,11,P004,S03,Toys,East,160,34.57142857142857,27.59,16.56,2023-03-13,115.0,134.0,151.0,117.0,124.5,129.25,110.0,4.62809917355372,1764.8000000000002
2023,11,P007,S04,Home Goods,West,334,62.857142857142854,54.37,32.62,2023-03-13,308.0,297.0,321.0,319.0,302.5,311.25,287.625,5.3136363636363635,7264.5
2023,11,P006,S03,Clothing,East,234,50.142857142857146,40.8,24.48,2023-03-13,181.0,217.0,172.0,140.0,199.0,177.5,175.0,4.666666666666666,3818.879999999999
