Date,Product_ID,Store_ID,Sales_Quantity,Inventory_Level
2022-10-20,P010,S01,1,0
2022-10-20,P010,S02,22,50
2022-10-20,P010,S03,14,41
2022-10-20,P010,S04,1,0
2022-10-20,P010,S05,26,53
2022-10-21,P001,S01,3,0
2022-10-21,P001,S02,0,8
2022-10-21,P001,S03,25,61
2022-10-21,P001,S04,17,32
2022-10-21,P001,S05,5,0
2022-10-21,P002,S01,10,13
2022-10-21,P002,S02,8,12
2022-10-21,P002,S03,5,5
2022-10-21,P002,S04,5,27
2022-10-21,P002,S05,0,0
2022-10-21,P003,S01,5,36
2022-10-21,P003,S02,19,4
2022-10-21,P003,S03,0,0
2022-10-21,P003,S04,0,22
2022-10-21,P003,S05,6,1
2022-10-21,P004,S01,7,0
2022-10-21,P004,S02,19,28
2022-10-21,P004,S03,1,13
2022-10-21,P004,S04,16,55
2022-10-21,P004,S05,6,30
2022-10-21,P005,S01,3,0
2022-10-21,P005,S02,0,0
2022-10-21,P005,S03,0,22
2022-10-21,P005,S04,15,0
2022-10-21,P005,S05,0,0
2022-10-21,P006,S01,0,0
2022-10-21,P006,S02,16,13
2022-10-21,P006,S03,24,2
2022-10-21,P006,S04,6,24
2022-10-21,P006,S05,21,24
2022-10-21,P007,S01,13,35
2022-10-21,P007,S02,0,6
2022-10-21,P007,S03,16,11
2022-10-21,P007,S04,29,26
2022-10-21,P007,S05,16,0
2022-10-21,P008,S01,4,0
2022-10-21,P008,S02,4,0
2022-10-21,P008,S03,18,34
2022-10-21,P008,S04,24,29
2022-10-21,P008,S05,28,42
2022-10-21,P009,S01,5,49
2022-10-21,P009,S02,3,29
2022-10-21,P009,S03,16,12
2022-10-21,P009,S04,2,0
2022-10-21,P009,S05,30,79
2022-10-21,P010,S01,5,10
2022-10-21,P010,S02,16,25
2022-10-21,P010,S03,24,41
2022-10-21,P010,S04,18,13
2022-10-21,P010,S05,12,0
2022-10-22,P001,S01,12,15
2022-10-22,P001,S02,0,0
2022-10-22,P001,S03,0,0
2022-10-22,P001,S04,0,6
2022-10-22,P001,S05,3,0
2022-10-22,P002,S01,0,0
2022-10-22,P002,S02,20,59
2022-10-22,P002,S03,0,0
2022-10-22,P002,S04,5,8
2022-10-22,P002,S05,8,26
2022-10-22,P003,S01,6,0
2022-10-22,P003,S02,6,26
2022-10-22,P003,S03,0,5
2022-10-22,P003,S04,0,39
2022-10-22,P003,S05,0,23
2022-10-22,P004,S01,0,35
2022-10-22,P004,S02,0,3
2022-10-22,P004,S03,0,0
2022-10-22,P004,S04,17,46
2022-10-22,P004,S05,12,32
2022-10-22,P005,S01,13,5
2022-10-22,P005,S02,0,0
2022-10-22,P005,S03,2,10
2022-10-22,P005,S04,16,10
2022-10-22,P005,S05,20,43
2022-10-22,P006,S01,10,6
2022-10-22,P006,S02,14,31
2022-10-22,P006,S03,15,56
2022-10-22,P006,S04,15,10
2022-10-22,P006,S05,4,28
2022-10-22,P007,S01,7,43
2022-10-22,P007,S02,0,18
2022-10-22,P007,S03,8,4
2022-10-22,P007,S04,7,28
2022-10-22,P007,S05,24,13
2022-10-22,P008,S01,5,21
2022-10-22,P008,S02,10,37
2022-10-22,P008,S03,9,0
2022-10-22,P008,S04,18,30
2022-10-22,P008,S05,24,58
2022-10-22,P009,S01,0,0
2022-10-22,P009,S02,0,0
2022-10-22,P009,S03,13,33
2022-10-22,P009,S04,22,19
2022-10-22,P009,S05,22,51
2022-10-22,P010,S01,12,6
2022-10-22,P010,S02,4,0
2022-10-22,P010,S03,11,0
2022-10-22,P010,S04,41,44
2022-10-22,P010,S05,37,91
2022-10-23,P001,S01,2,0
2022-10-23,P001,S02,0,0
2022-10-23,P001,S03,17,32
2022-10-23,P001,S04,2,29
2022-10-23,P001,S05,9,10
2022-10-23,P002,S01,3,0
2022-10-23,P002,S02,0,0
2022-10-23,P002,S03,8,0
2022-10-23,P002,S04,5,0
2022-10-23,P002,S05,0,0
2022-10-23,P003,S01,0,0
2022-10-23,P003,S02,0,0
2022-10-23,P003,S03,0,3
2022-10-23,P003,S04,15,20
2022-10-23,P003,S05,12,7
2022-10-23,P004,S01,0,0
2022-10-23,P004,S02,11,0
2022-10-23,P004,S03,1,0
2022-10-23,P004,S04,37,59
2022-10-23,P004,S05,0,0
2022-10-23,P005,S01,9,63
2022-10-23,P005,S02,2,0
2022-10-23,P005,S03,12,2
2022-10-23,P005,S04,0,20
2022-10-23,P005,S05,7,31
2022-10-23,P006,S01,0,2
2022-10-23,P006,S02,14,42
2022-10-23,P006,S03,11,20
2022-10-23,P006,S04,18,36
2022-10-23,P006,S05,3,0
2022-10-23,P007,S01,0,15
2022-10-23,P007,S02,3,20
2022-10-23,P007,S03,15,2
2022-10-23,P007,S04,13,10
2022-10-23,P007,S05,12,36
2022-10-23,P008,S01,29,65
2022-10-23,P008,S02,8,37
2022-10-23,P008,S03,29,15
2022-10-23,P008,S04,29,58
2022-10-23,P008,S05,33,65
2022-10-23,P009,S01,2,43
2022-10-23,P009,S02,12,9
2022-10-23,P009,S03,19,47
2022-10-23,P009,S04,20,37
2022-10-23,P009,S05,24,22
2022-10-23,P010,S01,0,0
2022-10-23,P010,S02,25,33
2022-10-23,P010,S03,0,7
2022-10-23,P010,S04,25,0
2022-10-23,P010,S05,18,9
2022-10-24,P001,S01,0,24
2022-10-24,P001,S02,0,0
2022-10-24,P001,S03,12,27
2022-10-24,P001,S04,0,0
2022-10-24,P001,S05,5,0
2022-10-24,P002,S01,21,33
2022-10-24,P002,S02,0,0
2022-10-24,P002,S03,11,3
2022-10-24,P002,S04,7,0
2022-10-24,P002,S05,5,0
2022-10-24,P003,S01,0,0
2022-10-24,P003,S02,12,8
2022-10-24,P003,S03,2,1
2022-10-24,P003,S04,21,49
2022-10-24,P003,S05,14,0
2022-10-24,P004,S01,0,23
2022-10-24,P004,S02,0,1
2022-10-24,P004,S03,0,0
2022-10-24,P004,S04,23,48
2022-10-24,P004,S05,18,42
2022-10-24,P005,S01,0,0
2022-10-24,P005,S02,0,0
2022-10-24,P005,S03,24,9
2022-10-24,P005,S04,3,0
2022-10-24,P005,S05,21,68
2022-10-24,P006,S01,5,15
2022-10-24,P006,S02,6,17
2022-10-24,P006,S03,15,31
2022-10-24,P006,S04,15,38
2022-10-24,P006,S05,0,0
2022-10-24,P007,S01,6,17
2022-10-24,P007,S02,4,9
2022-10-24,P007,S03,2,0
2022-10-24,P007,S04,22,10
2022-10-24,P007,S05,14,6
2022-10-24,P008,S01,19,26
2022-10-24,P008,S02,4,20
2022-10-24,P008,S03,32,56
2022-10-24,P008,S04,10,28
2022-10-24,P008,S05,2,3
2022-10-24,P009,S01,23,37
2022-10-24,P009,S02,9,13
2022-10-24,P009,S03,8,18
2022-10-24,P009,S04,23,27
2022-10-24,P009,S05,0,9
2022-10-24,P010,S01,25,29
2022-10-24,P010,S02,0,13
2022-10-24,P010,S03,30,55
2022-10-24,P010,S04,35,68
2022-10-24,P010,S05,29,33
2022-10-25,P001,S01,3,3
2022-10-25,P001,S02,0,0
2022-10-25,P001,S03,3,0
2022-10-25,P001,S04,9,0
2022-10-25,P001,S05,0,6
2022-10-25,P002,S01,0,0
2022-10-25,P002,S02,0,0
2022-10-25,P002,S03,9,0
2022-10-25,P002,S04,18,26
2022-10-25,P002,S05,5,0
2022-10-25,P003,S01,2,1
2022-10-25,P003,S02,0,1
2022-10-25,P003,S03,0,0
2022-10-25,P003,S04,5,0
2022-10-25,P003,S05,9,11
2022-10-25,P004,S01,6,0
2022-10-25,P004,S02,0,0
2022-10-25,P004,S03,19,47
2022-10-25,P004,S04,19,54
2022-10-25,P004,S05,4,11
2022-10-25,P005,S01,3,17
2022-10-25,P005,S02,1,3
2022-10-25,P005,S03,7,21
2022-10-25,P005,S04,15,24
2022-10-25,P005,S05,12,22
2022-10-25,P006,S01,19,0
2022-10-25,P006,S02,0,13
2022-10-25,P006,S03,10,20
2022-10-25,P006,S04,17,29
2022-10-25,P006,S05,7,23
2022-10-25,P007,S01,3,0
2022-10-25,P007,S02,13,32
2022-10-25,P007,S03,11,50
2022-10-25,P007,S04,25,57
2022-10-25,P007,S05,41,58
2022-10-25,P008,S01,0,17
2022-10-25,P008,S02,4,6
2022-10-25,P008,S03,0,12
2022-10-25,P008,S04,0,0
2022-10-25,P008,S05,17,16
2022-10-25,P009,S01,0,0
2022-10-25,P009,S02,0,10
2022-10-25,P009,S03,15,22
2022-10-25,P009,S04,7,17
2022-10-25,P009,S05,2,0
2022-10-25,P010,S01,2,0
2022-10-25,P010,S02,19,31
2022-10-25,P010,S03,30,34
2022-10-25,P010,S04,22,27
2022-10-25,P010,S05,36,49
2022-10-26,P001,S01,8,0
2022-10-26,P001,S02,0,0
2022-10-26,P001,S03,14,0
2022-10-26,P001,S04,0,0
2022-10-26,P001,S05,0,0
2022-10-26,P002,S01,0,0
2022-10-26,P002,S02,0,0
2022-10-26,P002,S03,0,5
2022-10-26,P002,S04,0,35
2022-10-26,P002,S05,4,31
2022-10-26,P003,S01,0,0
2022-10-26,P003,S02,9,8
2022-10-26,P003,S03,0,0
2022-10-26,P003,S04,12,31
2022-10-26,P003,S05,9,3
2022-10-26,P004,S01,0,0
2022-10-26,P004,S02,0,0
2022-10-26,P004,S03,18,0
2022-10-26,P004,S04,14,50
2022-10-26,P004,S05,17,33
2022-10-26,P005,S01,0,0
2022-10-26,P005,S02,0,0
2022-10-26,P005,S03,2,0
2022-10-26,P005,S04,8,13
2022-10-26,P005,S05,5,39
2022-10-26,P006,S01,10,32
2022-10-26,P006,S02,4,16
2022-10-26,P006,S03,0,13
2022-10-26,P006,S04,8,0
2022-10-26,P006,S05,13,13
2022-10-26,P007,S01,26,47
2022-10-26,P007,S02,22,55
2022-10-26,P007,S03,9,4
2022-10-26,P007,S04,0,0
2022-10-26,P007,S05,22,26
2022-10-26,P008,S01,7,0
2022-10-26,P008,S02,11,38
2022-10-26,P008,S03,0,7
2022-10-26,P008,S04,28,75
2022-10-26,P008,S05,13,35
2022-10-26,P009,S01,18,35
2022-10-26,P009,S02,21,30
2022-10-26,P009,S03,16,11
2022-10-26,P009,S04,14,29
2022-10-26,P009,S05,13,15
2022-10-26,P010,S01,12,59
2022-10-26,P010,S02,0,39
2022-10-26,P010,S03,11,35
2022-10-26,P010,S04,29,74
2022-10-26,P010,S05,15,17
2022-10-27,P001,S01,0,0
2022-10-27,P001,S02,14,19
2022-10-27,P001,S03,0,0
2022-10-27,P001,S04,0,0
2022-10-27,P001,S05,9,0
2022-10-27,P002,S01,0,0
2022-10-27,P002,S02,3,14
2022-10-27,P002,S03,10,60
2022-10-27,P002,S04,4,20
2022-10-27,P002,S05,0,0
2022-10-27,P003,S01,0,0
2022-10-27,P003,S02,0,0
2022-10-27,P003,S03,0,52
2022-10-27,P003,S04,10,55
2022-10-27,P003,S05,21,18
2022-10-27,P004,S01,2,0
2022-10-27,P004,S02,2,0
2022-10-27,P004,S03,1,8
2022-10-27,P004,S04,10,20
2022-10-27,P004,S05,8,29
2022-10-27,P005,S01,0,27
2022-10-27,P005,S02,0,13
2022-10-27,P005,S03,11,3
2022-10-27,P005,S04,5,16
2022-10-27,P005,S05,20,0
2022-10-27,P006,S01,9,4
2022-10-27,P006,S02,16,0
2022-10-27,P006,S03,32,30
2022-10-27,P006,S04,25,36
2022-10-27,P006,S05,5,12
2022-10-27,P007,S01,13,0
2022-10-27,P007,S02,13,19
2022-10-27,P007,S03,15,22
2022-10-27,P007,S04,7,0
2022-10-27,P007,S05,22,46
2022-10-27,P008,S01,10,23
2022-10-27,P008,S02,16,52
2022-10-27,P008,S03,0,0
2022-10-27,P008,S04,31,19
2022-10-27,P008,S05,7,4
2022-10-27,P009,S01,0,0
2022-10-27,P009,S02,0,0
2022-10-27,P009,S03,15,15
2022-10-27,P009,S04,12,23
2022-10-27,P009,S05,31,78
2022-10-27,P010,S01,2,39
2022-10-27,P010,S02,17,0
2022-10-27,P010,S03,1,0
2022-10-27,P010,S04,32,37
2022-10-27,P010,S05,4,1
2022-10-28,P001,S01,0,0
2022-10-28,P001,S02,0,2
2022-10-28,P001,S03,11,30
2022-10-28,P001,S04,0,0
2022-10-28,P001,S05,3,0
2022-10-28,P002,S01,0,0
2022-10-28,P002,S02,0,0
2022-10-28,P002,S03,0,12
2022-10-28,P002,S04,0,13
2022-10-28,P002,S05,10,4
2022-10-28,P003,S01,11,31
2022-10-28,P003,S02,0,0
2022-10-28,P003,S03,15,27
2022-10-28,P003,S04,16,0
2022-10-28,P003,S05,7,0
2022-10-28,P004,S01,1,15
2022-10-28,P004,S02,21,12
2022-10-28,P004,S03,0,0
2022-10-28,P004,S04,0,19
2022-10-28,P004,S05,8,14
2022-10-28,P005,S01,8,10
2022-10-28,P005,S02,0,0
2022-10-28,P005,S03,0,2
2022-10-28,P005,S04,19,5
2022-10-28,P005,S05,0,0
2022-10-28,P006,S01,0,0
2022-10-28,P006,S02,8,0
2022-10-28,P006,S03,15,0
2022-10-28,P006,S04,10,1
2022-10-28,P006,S05,8,45
2022-10-28,P007,S01,6,27
2022-10-28,P007,S02,8,24
2022-10-28,P007,S03,13,24
2022-10-28,P007,S04,24,39
2022-10-28,P007,S05,39,77
2022-10-28,P008,S01,0,0
2022-10-28,P008,S02,11,17
2022-10-28,P008,S03,18,42
2022-10-28,P008,S04,1,27
2022-10-28,P008,S05,13,7
2022-10-28,P009,S01,0,16
2022-10-28,P009,S02,5,0
2022-10-28,P009,S03,8,0
2022-10-28,P009,S04,8,0
2022-10-28,P009,S05,18,40
2022-10-28,P010,S01,10,40
2022-10-28,P010,S02,19,17
2022-10-28,P010,S03,14,20
2022-10-28,P010,S04,0,0
2022-10-28,P010,S05,21,28
2022-10-29,P001,S01,5,16
2022-10-29,P001,S02,0,10
2022-10-29,P001,S03,3,16
2022-10-29,P001,S04,12,15
2022-10-29,P001,S05,15,4
2022-10-29,P002,S01,0,8
2022-10-29,P002,S02,0,5
2022-10-29,P002,S03,23,42
2022-10-29,P002,S04,6,0
2022-10-29,P002,S05,0,0
2022-10-29,P003,S01,12,11
2022-10-29,P003,S02,7,39
2022-10-29,P003,S03,19,37
2022-10-29,P003,S04,8,0
2022-10-29,P003,S05,2,0
2022-10-29,P004,S01,0,4
2022-10-29,P004,S02,23,64
2022-10-29,P004,S03,9,29
2022-10-29,P004,S04,1,30
2022-10-29,P004,S05,0,18
2022-10-29,P005,S01,7,0
2022-10-29,P005,S02,3,0
2022-10-29,P005,S03,0,0
2022-10-29,P005,S04,18,51
2022-10-29,P005,S05,0,36
2022-10-29,P006,S01,3,10
2022-10-29,P006,S02,0,26
2022-10-29,P006,S03,12,40
2022-10-29,P006,S04,25,64
2022-10-29,P006,S05,10,10
2022-10-29,P007,S01,0,17
2022-10-29,P007,S02,11,37
2022-10-29,P007,S03,22,0
2022-10-29,P007,S04,29,62
2022-10-29,P007,S05,16,30
2022-10-29,P008,S01,3,16
2022-10-29,P008,S02,5,17
2022-10-29,P008,S03,14,12
2022-10-29,P008,S04,19,82
2022-10-29,P008,S05,15,17
2022-10-29,P009,S01,0,0
2022-10-29,P009,S02,18,41
2022-10-29,P009,S03,15,43
2022-10-29,P009,S04,28,38
2022-10-29,P009,S05,10,31
2022-10-29,P010,S01,7,10
2022-10-29,P010,S02,6,23
2022-10-29,P010,S03,20,25
2022-10-29,P010,S04,10,36
2022-10-29,P010,S05,34,56
2022-10-30,P001,S01,0,0
2022-10-30,P001,S02,0,0
2022-10-30,P001,S03,9,27
2022-10-30,P001,S04,6,29
2022-10-30,P001,S05,0,0
2022-10-30,P002,S01,1,0
2022-10-30,P002,S02,9,3
2022-10-30,P002,S03,16,5
2022-10-30,P002,S04,25,78
2022-10-30,P002,S05,4,28
2022-10-30,P003,S01,0,20
2022-10-30,P003,S02,1,0
2022-10-30,P003,S03,0,0
2022-10-30,P003,S04,9,40
2022-10-30,P003,S05,8,32
2022-10-30,P004,S01,0,0
2022-10-30,P004,S02,15,0
2022-10-30,P004,S03,6,1
2022-10-30,P004,S04,22,22
2022-10-30,P004,S05,16,42
2022-10-30,P005,S01,0,0
2022-10-30,P005,S02,1,20
2022-10-30,P005,S03,15,17
2022-10-30,P005,S04,0,20
2022-10-30,P005,S05,13,0
2022-10-30,P006,S01,0,8
2022-10-30,P006,S02,0,37
2022-10-30,P006,S03,0,0
2022-10-30,P006,S04,15,7
2022-10-30,P006,S05,0,3
2022-10-30,P007,S01,0,2
2022-10-30,P007,S02,6,14
2022-10-30,P007,S03,27,29
2022-10-30,P007,S04,11,0
2022-10-30,P007,S05,17,33
2022-10-30,P008,S01,0,8
2022-10-30,P008,S02,7,0
2022-10-30,P008,S03,16,19
2022-10-30,P008,S04,19,17
2022-10-30,P008,S05,16,27
2022-10-30,P009,S01,2,37
2022-10-30,P009,S02,18,37
2022-10-30,P009,S03,13,0
2022-10-30,P009,S04,12,5
2022-10-30,P009,S05,22,32
2022-10-30,P010,S01,12,23
2022-10-30,P010,S02,22,26
2022-10-30,P010,S03,19,35
2022-10-30,P010,S04,25,63
2022-10-30,P010,S05,36,27
2022-10-31,P001,S01,0,0
2022-10-31,P001,S02,22,26
2022-10-31,P001,S03,0,8
2022-10-31,P001,S04,6,7
2022-10-31,P001,S05,0,18
2022-10-31,P002,S01,0,0
2022-10-31,P002,S02,0,21
2022-10-31,P002,S03,5,0
2022-10-31,P002,S04,0,37
2022-10-31,P002,S05,15,39
2022-10-31,P003,S01,1,31
2022-10-31,P003,S02,0,15
2022-10-31,P003,S03,0,0
2022-10-31,P003,S04,13,16
2022-10-31,P003,S05,2,0
2022-10-31,P004,S01,0,15
2022-10-31,P004,S02,0,37
2022-10-31,P004,S03,2,29
2022-10-31,P004,S04,0,14
2022-10-31,P004,S05,19,54
2022-10-31,P005,S01,0,0
2022-10-31,P005,S02,10,17
2022-10-31,P005,S03,10,7
2022-10-31,P005,S04,25,89
2022-10-31,P005,S05,13,28
2022-10-31,P006,S01,3,30
2022-10-31,P006,S02,14,0
2022-10-31,P006,S03,2,0
2022-10-31,P006,S04,38,69
2022-10-31,P006,S05,8,0
2022-10-31,P007,S01,11,34
2022-10-31,P007,S02,14,12
2022-10-31,P007,S03,13,21
2022-10-31,P007,S04,4,0
2022-10-31,P007,S05,20,33
2022-10-31,P008,S01,9,29
2022-10-31,P008,S02,22,17
2022-10-31,P008,S03,17,40
2022-10-31,P008,S04,12,20
2022-10-31,P008,S05,16,66
2022-10-31,P009,S01,5,16
2022-10-31,P009,S02,5,0
2022-10-31,P009,S03,0,21
2022-10-31,P009,S04,24,29
2022-10-31,P009,S05,12,21
2022-10-31,P010,S01,0,0
2022-10-31,P010,S02,0,4
2022-10-31,P010,S03,16,45
2022-10-31,P010,S04,17,18
2022-10-31,P010,S05,8,34
2022-11-01,P001,S01,9,14
2022-11-01,P001,S02,0,0
2022-11-01,P001,S03,0,19
2022-11-01,P001,S04,4,0
2022-11-01,P001,S05,6,0
2022-11-01,P002,S01,0,19
2022-11-01,P002,S02,9,35
2022-11-01,P002,S03,2,20
2022-11-01,P002,S04,0,0
2022-11-01,P002,S05,1,1
2022-11-01,P003,S01,0,0
2022-11-01,P003,S02,17,3
2022-11-01,P003,S03,0,0
2022-11-01,P003,S04,32,57
2022-11-01,P003,S05,4,7
2022-11-01,P004,S01,4,0
2022-11-01,P004,S02,0,0
2022-11-01,P004,S03,0,0
2022-11-01,P004,S04,11,0
2022-11-01,P004,S05,35,67
2022-11-01,P005,S01,0,0
2022-11-01,P005,S02,0,13
2022-11-01,P005,S03,12,15
2022-11-01,P005,S04,3,0
2022-11-01,P005,S05,8,0
2022-11-01,P006,S01,0,26
2022-11-01,P006,S02,0,12
2022-11-01,P006,S03,16,2
2022-11-01,P006,S04,3,25
2022-11-01,P006,S05,5,6
2022-11-01,P007,S01,23,54
2022-11-01,P007,S02,7,27
2022-11-01,P007,S03,9,33
2022-11-01,P007,S04,0,0
2022-11-01,P007,S05,0,3
2022-11-01,P008,S01,1,28
2022-11-01,P008,S02,14,10
2022-11-01,P008,S03,7,18
2022-11-01,P008,S04,9,12
2022-11-01,P008,S05,32,31
2022-11-01,P009,S01,0,0
2022-11-01,P009,S02,40,72
2022-11-01,P009,S03,24,51
2022-11-01,P009,S04,25,46
2022-11-01,P009,S05,25,8
2022-11-01,P010,S01,8,9
2022-11-01,P010,S02,15,21
2022-11-01,P010,S03,22,51
2022-11-01,P010,S04,0,0
2022-11-01,P010,S05,5,12
2022-11-02,P001,S01,0,27
2022-11-02,P001,S02,3,0
2022-11-02,P001,S03,10,8
2022-11-02,P001,S04,0,7
2022-11-02,P001,S05,18,44
2022-11-02,P002,S01,6,64
2022-11-02,P002,S02,0,0
2022-11-02,P002,S03,4,36
2022-11-02,P002,S04,0,35
2022-11-02,P002,S05,0,0
2022-11-02,P003,S01,3,0
2022-11-02,P003,S02,0,15
2022-11-02,P003,S03,18,0
2022-11-02,P003,S04,7,8
2022-11-02,P003,S05,8,5
2022-11-02,P004,S01,0,30
2022-11-02,P004,S02,15,20
2022-11-02,P004,S03,0,0
2022-11-02,P004,S04,0,7
2022-11-02,P004,S05,17,28
2022-11-02,P005,S01,1,4
2022-11-02,P005,S02,0,0
2022-11-02,P005,S03,5,21
2022-11-02,P005,S04,23,29
2022-11-02,P005,S05,1,2
2022-11-02,P006,S01,23,15
2022-11-02,P006,S02,14,47
2022-11-02,P006,S03,5,0
2022-11-02,P006,S04,17,32
2022-11-02,P006,S05,21,72
2022-11-02,P007,S01,5,0
2022-11-02,P007,S02,7,15
2022-11-02,P007,S03,22,29
2022-11-02,P007,S04,9,0
2022-11-02,P007,S05,22,99
2022-11-02,P008,S01,1,10
2022-11-02,P008,S02,2,0
2022-11-02,P008,S03,16,24
2022-11-02,P008,S04,0,32
2022-11-02,P008,S05,23,35
2022-11-02,P009,S01,0,8
2022-11-02,P009,S02,13,27
2022-11-02,P009,S03,23,60
2022-11-02,P009,S04,37,38
2022-11-02,P009,S05,16,31
2022-11-02,P010,S01,0,0
2022-11-02,P010,S02,14,39
2022-11-02,P010,S03,27,36
2022-11-02,P010,S04,24,40
2022-11-02,P010,S05,24,19
2022-11-03,P001,S01,0,13
2022-11-03,P001,S02,0,0
2022-11-03,P001,S03,1,30
2022-11-03,P001,S04,0,0
2022-11-03,P001,S05,9,0
2022-11-03,P002,S01,0,0
2022-11-03,P002,S02,0,0
2022-11-03,P002,S03,0,0
2022-11-03,P002,S04,3,49
2022-11-03,P002,S05,12,38
2022-11-03,P003,S01,9,0
2022-11-03,P003,S02,6,30
2022-11-03,P003,S03,12,21
2022-11-03,P003,S04,11,65
2022-11-03,P003,S05,15,16
2022-11-03,P004,S01,1,0
2022-11-03,P004,S02,27,72
2022-11-03,P004,S03,6,52
2022-11-03,P004,S04,14,12
2022-11-03,P004,S05,18,34
2022-11-03,P005,S01,10,0
2022-11-03,P005,S02,0,29
2022-11-03,P005,S03,24,64
2022-11-03,P005,S04,32,59
2022-11-03,P005,S05,17,7
2022-11-03,P006,S01,0,0
2022-11-03,P006,S02,2,0
2022-11-03,P006,S03,19,36
2022-11-03,P006,S04,0,0
2022-11-03,P006,S05,34,48
2022-11-03,P007,S01,0,0
2022-11-03,P007,S02,0,10
2022-11-03,P007,S03,6,1
2022-11-03,P007,S04,9,10
2022-11-03,P007,S05,5,13
2022-11-03,P008,S01,0,0
2022-11-03,P008,S02,18,34
2022-11-03,P008,S03,18,70
2022-11-03,P008,S04,15,22
2022-11-03,P008,S05,17,16
2022-11-03,P009,S01,0,1
2022-11-03,P009,S02,12,26
2022-11-03,P009,S03,14,39
2022-11-03,P009,S04,18,18
2022-11-03,P009,S05,13,0
2022-11-03,P010,S01,19,14
2022-11-03,P010,S02,0,0
2022-11-03,P010,S03,12,50
2022-11-03,P010,S04,16,76
2022-11-03,P010,S05,25,78
2022-11-04,P001,S01,9,20
2022-11-04,P001,S02,16,46
2022-11-04,P001,S03,7,56
2022-11-04,P001,S04,0,0
2022-11-04,P001,S05,0,35
2022-11-04,P002,S01,15,11
2022-11-04,P002,S02,0,0
2022-11-04,P002,S03,0,0
2022-11-04,P002,S04,0,0
2022-11-04,P002,S05,23,20
2022-11-04,P003,S01,15,18
2022-11-04,P003,S02,0,10
2022-11-04,P003,S03,0,0
2022-11-04,P003,S04,7,0
2022-11-04,P003,S05,0,0
2022-11-04,P004,S01,11,0
2022-11-04,P004,S02,5,37
2022-11-04,P004,S03,5,9
2022-11-04,P004,S04,8,0
2022-11-04,P004,S05,0,0
2022-11-04,P005,S01,6,24
2022-11-04,P005,S02,13,11
2022-11-04,P005,S03,18,33
2022-11-04,P005,S04,10,0
2022-11-04,P005,S05,4,0
2022-11-04,P006,S01,9,15
2022-11-04,P006,S02,0,6
2022-11-04,P006,S03,0,0
2022-11-04,P006,S04,4,16
2022-11-04,P006,S05,29,31
2022-11-04,P007,S01,16,24
2022-11-04,P007,S02,9,12
2022-11-04,P007,S03,8,20
2022-11-04,P007,S04,21,13
2022-11-04,P007,S05,15,55
2022-11-04,P008,S01,5,13
2022-11-04,P008,S02,19,18
2022-11-04,P008,S03,11,32
2022-11-04,P008,S04,28,0
2022-11-04,P008,S05,12,0
2022-11-04,P009,S01,3,0
2022-11-04,P009,S02,15,25
2022-11-04,P009,S03,22,52
2022-11-04,P009,S04,24,29
2022-11-04,P009,S05,23,25
2022-11-04,P010,S01,0,19
2022-11-04,P010,S02,9,0
2022-11-04,P010,S03,20,25
2022-11-04,P010,S04,0,0
2022-11-04,P010,S05,18,31
2022-11-05,P001,S01,8,27
2022-11-05,P001,S02,7,9
2022-11-05,P001,S03,19,42
2022-11-05,P001,S04,4,17
2022-11-05,P001,S05,0,0
2022-11-05,P002,S01,0,0
2022-11-05,P002,S02,20,32
2022-11-05,P002,S03,4,25
2022-11-05,P002,S04,8,0
2022-11-05,P002,S05,6,0
2022-11-05,P003,S01,3,0
2022-11-05,P003,S02,12,7
2022-11-05,P003,S03,0,0
2022-11-05,P003,S04,10,0
2022-11-05,P003,S05,3,6
2022-11-05,P004,S01,15,0
2022-11-05,P004,S02,11,8
2022-11-05,P004,S03,2,0
2022-11-05,P004,S04,6,21
2022-11-05,P004,S05,6,42
2022-11-05,P005,S01,9,17
2022-11-05,P005,S02,4,29
2022-11-05,P005,S03,22,9
2022-11-05,P005,S04,5,20
2022-11-05,P005,S05,24,29
2022-11-05,P006,S01,0,1
2022-11-05,P006,S02,22,33
2022-11-05,P006,S03,0,2
2022-11-05,P006,S04,22,30
2022-11-05,P006,S05,30,62
2022-11-05,P007,S01,3,5
2022-11-05,P007,S02,0,24
2022-11-05,P007,S03,9,5
2022-11-05,P007,S04,11,25
2022-11-05,P007,S05,10,0
2022-11-05,P008,S01,4,0
2022-11-05,P008,S02,13,7
2022-11-05,P008,S03,30,58
2022-11-05,P008,S04,26,26
2022-11-05,P008,S05,48,63
2022-11-05,P009,S01,0,14
2022-11-05,P009,S02,12,1
2022-11-05,P009,S03,38,76
2022-11-05,P009,S04,21,79
2022-11-05,P009,S05,35,52
2022-11-05,P010,S01,28,55
2022-11-05,P010,S02,18,19
2022-11-05,P010,S03,18,18
2022-11-05,P010,S04,38,24
2022-11-05,P010,S05,44,48
2022-11-06,P001,S01,0,0
2022-11-06,P001,S02,0,13
2022-11-06,P001,S03,1,0
2022-11-06,P001,S04,4,0
2022-11-06,P001,S05,0,0
2022-11-06,P002,S01,0,9
2022-11-06,P002,S02,2,39
2022-11-06,P002,S03,29,34
2022-11-06,P002,S04,0,22
2022-11-06,P002,S05,9,36
2022-11-06,P003,S01,5,3
2022-11-06,P003,S02,1,10
2022-11-06,P003,S03,3,28
2022-11-06,P003,S04,0,24
2022-11-06,P003,S05,0,2
2022-11-06,P004,S01,0,0
