Date,Product_ID,Store_ID,Sales_Quantity,Inventory_Level
2023-03-24,P005,S05,39,59
2023-05-26,P005,S05,40,53
2022-08-31,P010,S04,24,30
2022-12-02,P004,S05,24,4
2022-11-16,P005,S05,23,0
2023-10-01,P004,S04,15,35
2022-10-28,P001,S05,3,0
2022-06-24,P003,S04,10,45
2023-03-10,P010,S02,27,75
2023-09-02,P009,S01,6,22
2023-08-20,P006,S03,35,54
2023-03-02,P004,S04,21,34
2022-07-15,P006,S04,5,20
2023-09-14,P008,S04,10,36
2023-08-04,P006,S02,14,17
2022-07-29,P010,S05,38,12
2023-06-10,P008,S04,39,77
2023-10-14,P001,S04,8,0
2022-10-20,P009,S01,0,0
2023-11-20,P009,S01,7,5
2022-12-13,P004,S04,0,0
2023-02-03,P006,S02,20,50
2023-10-16,P002,S01,0,0
2022-04-22,P001,S04,11,5
2022-08-12,P008,S05,20,43
2023-04-21,P004,S02,15,18
2023-07-13,P009,S02,22,14
2022-10-30,P002,S03,16,5
2023-03-21,P010,S01,16,45
2023-12-05,P006,S04,13,0
2022-04-27,P005,S02,30,0
2022-06-14,P003,S02,0,18
2022-11-26,P010,S01,20,35
2022-07-01,P010,S03,34,43
2023-10-02,P006,S05,29,40
2022-07-23,P007,S04,23,65
2022-04-29,P002,S04,21,39
2022-06-07,P005,S01,0,2
2023-01-03,P009,S02,20,21
2023-03-05,P007,S05,62,88
2022-10-21,P008,S02,4,0
2023-04-11,P009,S03,46,59
2023-02-20,P001,S02,1,0
2023-10-18,P006,S04,14,6
2023-07-29,P005,S04,7,14
2023-05-31,P010,S01,16,7
2023-09-27,P005,S01,0,0
2022-01-11,P010,S05,64,102
2022-06-11,P008,S01,0,10
2022-11-14,P008,S04,14,51
2022-04-12,P006,S04,27,28
2022-09-10,P002,S03,17,39
2022-06-03,P005,S03,14,35
2022-08-17,P010,S04,30,27
2023-08-10,P009,S03,29,54
2022-11-12,P007,S04,9,0
2022-06-13,P009,S05,58,73
2023-06-04,P001,S02,13,21
2022-04-29,P004,S01,0,0
2023-01-10,P003,S03,9,1
2022-10-31,P007,S01,11,34
2022-04-03,P010,S01,12,24
2023-10-28,P004,S03,10,37
2022-07-20,P002,S03,10,13
2023-08-28,P007,S02,9,4
2022-05-05,P007,S02,11,13
2023-02-13,P006,S03,20,0
2023-08-20,P008,S01,11,50
2022-05-21,P007,S01,22,18
2023-04-04,P008,S04,59,95
2022-09-29,P009,S03,24,26
2023-03-13,P004,S02,14,9
2023-03-13,P007,S01,22,13
2022-06-04,P009,S03,45,61
2022-03-24,P010,S02,39,102
2022-03-17,P010,S04,47,49
2023-10-25,P001,S02,0,3
2022-06-17,P008,S01,0,0
2022-09-09,P010,S02,8,25
2023-10-22,P003,S02,0,0
2022-07-06,P005,S05,25,37
2022-02-28,P009,S03,25,70
2023-02-06,P007,S03,24,31
2022-01-07,P010,S01,7,33
2023-07-27,P010,S02,10,0
2023-10-20,P001,S04,19,22
2023-09-25,P009,S03,11,8
2023-09-30,P009,S05,9,3
2023-08-02,P010,S01,4,19
2022-06-02,P010,S02,21,16
2022-08-13,P001,S05,13,15
2022-06-10,P002,S02,0,0
2023-04-26,P002,S02,0,25
2023-11-24,P009,S04,33,21
2023-07-23,P006,S05,35,65
2023-10-13,P008,S05,22,21
2023-05-16,P003,S02,6,0
2022-07-20,P005,S04,9,0
2022-05-01,P001,S01,13,0
2022-08-09,P010,S04,32,47
2023-09-06,P005,S04,10,26
2022-06-01,P002,S01,20,33
2022-02-01,P005,S01,15,0
2022-05-08,P006,S05,59,83
2022-06-05,P007,S01,0,0
2022-07-01,P009,S04,44,71
2022-02-13,P010,S01,22,49
2022-01-02,P010,S04,40,63
2022-03-16,P010,S02,25,37
2023-02-02,P003,S03,17,32
2023-01-17,P007,S05,54,56
2022-09-05,P004,S01,0,0
2022-03-02,P007,S02,17,73
2022-05-29,P001,S03,9,0
2023-01-04,P004,S03,30,24
2022-09-01,P007,S05,0,1
2022-05-22,P003,S04,21,4
2022-09-16,P006,S04,8,27
2022-12-22,P010,S01,10,34
2023-11-02,P006,S02,11,8
2023-09-22,P007,S05,0,16
2023-01-21,P010,S05,77,119
2022-02-27,P010,S02,39,61
2022-10-17,P008,S02,0,0
2022-02-07,P003,S04,21,52
2022-04-28,P007,S02,4,7
2022-11-13,P005,S05,23,19
2023-09-08,P004,S05,27,39
2022-12-07,P005,S02,10,43
2023-10-21,P008,S04,28,48
2023-03-15,P008,S04,46,47
2023-04-30,P003,S03,26,51
2022-12-08,P001,S01,1,26
2023-10-09,P005,S03,7,12
2023-01-20,P004,S01,0,0
2023-06-09,P002,S05,17,6
2022-05-19,P009,S04,59,75
2023-05-04,P002,S04,21,20
2023-03-23,P009,S02,37,42
2023-01-11,P003,S05,20,20
2023-06-25,P010,S02,6,15
2023-06-22,P006,S03,9,9
2023-10-19,P003,S04,0,15
2022-09-21,P004,S03,8,0
2023-07-22,P003,S02,0,2
2023-01-29,P002,S04,0,18
2023-09-24,P004,S01,0,0
2022-06-13,P009,S04,45,70
2023-11-16,P009,S02,8,0
2023-12-28,P008,S05,65,172
2023-02-24,P008,S03,30,72
2022-07-05,P005,S01,4,13
2022-05-17,P001,S03,13,35
2022-04-30,P008,S02,19,12
2022-03-28,P007,S01,34,23
2023-02-28,P006,S05,60,42
2023-05-10,P006,S04,38,14
2023-03-12,P002,S02,0,18
2023-03-24,P004,S03,16,9
2023-03-08,P007,S03,41,57
2022-11-22,P002,S01,3,26
2022-02-27,P004,S04,34,79
2022-10-04,P004,S01,11,33
2022-12-06,P004,S02,17,50
2023-02-16,P006,S02,16,0
2023-01-13,P004,S04,4,0
2022-09-05,P001,S02,11,34
2023-07-14,P006,S03,11,55
2022-06-07,P010,S04,46,73
2023-02-03,P010,S02,33,50
2023-03-16,P002,S04,18,62
2022-09-09,P001,S05,26,50
2022-01-08,P008,S04,34,46
2023-02-04,P005,S03,37,27
2023-10-19,P004,S02,9,0
2023-06-16,P003,S04,23,9
2023-07-04,P006,S04,25,89
2022-09-25,P004,S02,13,16
2022-04-14,P008,S05,61,88
2023-04-09,P008,S04,65,105
2023-12-21,P005,S04,18,7
2023-06-10,P006,S04,33,24
2023-04-26,P003,S01,8,0
2022-06-11,P002,S03,24,66
2023-11-24,P004,S04,0,24
2023-03-19,P008,S01,8,21
2022-03-24,P009,S04,58,66
2023-01-09,P002,S01,3,13
2022-03-05,P007,S05,56,75
2022-11-04,P009,S04,24,29
2022-09-02,P005,S04,0,0
2023-01-03,P010,S04,47,74
2022-04-14,P001,S03,7,0
2023-07-30,P008,S03,19,56
2023-10-19,P004,S04,0,6
2022-11-24,P002,S01,4,1
2022-01-26,P006,S03,13,30
2023-08-25,P008,S02,3,51
2022-04-17,P010,S02,48,70
2022-08-15,P005,S02,3,0
2023-02-12,P001,S03,11,37
2022-05-13,P007,S02,17,28
2022-01-01,P010,S02,17,18
2023-05-29,P007,S02,14,36
2023-06-13,P009,S04,57,100
2022-12-04,P010,S04,31,9
2022-10-14,P008,S01,0,0
2022-07-20,P002,S04,0,0
2023-03-29,P008,S01,12,30
2023-06-07,P008,S01,20,46
2022-06-23,P008,S03,5,13
2022-01-22,P004,S01,10,15
2022-02-23,P003,S05,26,4
2023-12-24,P002,S02,0,0
2022-08-27,P001,S01,0,0
2023-06-26,P006,S05,19,49
2023-05-28,P010,S02,50,57
2022-01-05,P005,S03,2,16
2023-09-10,P007,S03,2,32
2023-04-30,P010,S03,85,96
2023-09-17,P007,S03,10,30
2022-04-10,P008,S05,66,63
2022-06-01,P009,S05,61,91
2023-12-15,P009,S01,20,64
2023-06-28,P001,S05,14,0
2022-01-08,P010,S03,28,63
2023-10-11,P005,S04,15,11
2022-02-12,P006,S05,49,55
2023-03-08,P008,S04,51,58
2022-09-18,P005,S05,24,68
2023-09-25,P005,S05,0,3
2023-09-27,P008,S05,3,0
2022-06-19,P007,S01,0,9
2023-08-21,P005,S01,0,0
2022-04-18,P006,S03,22,32
2022-08-12,P007,S02,0,0
2023-12-01,P007,S02,0,49
2023-11-03,P009,S01,9,7
2022-12-29,P003,S04,0,0
2022-06-20,P003,S01,12,18
2022-08-15,P009,S03,10,8
2022-12-31,P001,S01,0,0
2022-07-07,P007,S05,22,38
2023-01-10,P009,S03,36,50
2022-01-10,P006,S01,4,13
2022-01-02,P009,S01,17,8
2022-09-12,P010,S01,10,55
2022-03-17,P008,S05,57,56
2022-06-04,P010,S01,4,11
2022-05-04,P002,S02,0,0
2023-08-24,P002,S03,0,0
2022-05-11,P001,S03,2,0
2023-06-16,P004,S04,25,32
2023-05-24,P010,S05,72,97
2023-01-05,P006,S04,32,38
2023-04-22,P001,S03,3,12
2022-05-11,P008,S01,14,30
2022-03-08,P004,S02,8,0
2022-11-10,P001,S03,0,24
2022-10-26,P007,S02,22,55
2022-01-13,P006,S02,0,7
2022-04-17,P001,S05,20,16
2023-01-24,P006,S05,31,28
2022-04-07,P003,S03,2,0
2023-10-08,P001,S02,0,41
2022-06-21,P008,S02,5,0
2022-06-13,P001,S04,0,0
2023-02-07,P003,S03,6,14
2023-07-25,P002,S01,0,1
2022-03-09,P009,S05,58,100
2022-06-09,P010,S04,60,84
2023-08-22,P001,S03,4,51
2022-11-27,P009,S03,27,10
2023-04-15,P009,S05,89,119
2023-01-09,P001,S02,18,37
2022-06-15,P007,S04,24,51
2022-11-16,P003,S02,3,4
2023-01-05,P008,S03,14,21
2022-03-29,P005,S03,44,52
2023-08-03,P003,S02,12,34
2022-11-15,P003,S05,2,0
2023-03-13,P010,S02,27,28
2023-02-04,P007,S02,22,31
2023-05-30,P007,S03,25,21
2022-04-01,P002,S01,6,0
2022-08-28,P007,S04,8,23
2022-09-02,P007,S04,10,43
2022-10-07,P003,S03,13,9
2022-01-12,P006,S04,20,75
2023-12-03,P010,S02,22,25
2022-03-02,P005,S02,37,48
2023-01-28,P007,S05,62,53
2023-07-20,P008,S05,29,34
2023-11-01,P003,S03,13,33
2023-01-28,P002,S05,0,4
2023-02-16,P006,S03,27,60
2022-12-14,P009,S01,0,13
2023-03-06,P003,S03,21,61
2022-09-16,P007,S04,13,32
2022-03-31,P004,S03,25,36
2022-06-18,P002,S02,11,0
2023-03-28,P002,S01,5,11
2023-04-12,P003,S04,1,0
2022-09-06,P007,S05,18,21
2023-11-13,P009,S01,0,41
2023-02-01,P001,S04,13,46
2022-06-13,P005,S01,4,33
2023-01-14,P001,S01,0,0
2023-07-12,P008,S05,44,87
2023-03-11,P002,S03,20,16
2023-07-29,P010,S04,33,10
2022-11-14,P004,S01,0,1
2023-09-16,P006,S04,7,5
2023-08-22,P010,S04,28,33
2022-04-28,P005,S05,41,28
2023-06-17,P008,S04,35,63
2023-10-09,P009,S04,0,11
2023-01-28,P010,S02,50,52
2022-06-06,P007,S02,19,30
2023-04-06,P005,S05,54,87
2023-09-23,P007,S01,0,0
2022-11-30,P003,S03,3,9
2023-01-11,P007,S05,41,84
2022-05-18,P008,S03,32,35
2022-02-22,P010,S03,57,82
2023-09-02,P008,S03,17,17
2023-10-01,P006,S02,15,41
2023-02-01,P008,S05,51,100
2022-11-17,P008,S03,9,0
2022-03-12,P001,S05,22,61
2022-05-26,P006,S03,19,1
2023-03-22,P002,S01,0,0
2023-01-31,P003,S04,15,0
2023-06-12,P004,S03,16,27
2023-06-11,P001,S01,10,0
2023-05-01,P007,S05,64,103
2023-03-30,P001,S03,11,36
2023-05-22,P005,S01,6,0
2022-12-20,P007,S02,7,0
2022-10-15,P001,S01,0,22
2022-09-21,P010,S02,18,0
2022-05-04,P007,S02,26,29
2022-04-09,P007,S03,41,60
2023-04-13,P001,S05,22,36
2023-05-13,P010,S02,34,54
2023-02-23,P010,S01,7,0
2022-09-18,P008,S04,1,37
2023-06-29,P005,S02,10,6
2023-01-07,P006,S03,23,24
2023-06-23,P006,S05,15,46
2022-03-01,P006,S01,10,15
2022-10-14,P005,S01,7,0
2023-02-19,P001,S02,17,26
2023-09-18,P006,S01,1,6
2022-09-10,P002,S04,10,0
2022-07-29,P009,S04,30,75
2022-03-20,P010,S02,26,18
2022-01-17,P003,S04,9,39
2023-05-06,P005,S03,42,69
2022-03-23,P003,S02,13,19
2022-03-23,P007,S05,48,69
2022-08-06,P007,S04,18,16
2023-04-22,P001,S02,25,11
2023-07-24,P005,S03,4,6
2023-03-29,P008,S02,14,19
2022-05-02,P004,S01,25,43
2022-12-29,P006,S02,13,0
2022-05-10,P007,S03,16,11
2022-03-20,P005,S02,25,29
2022-04-10,P005,S03,26,3
2022-12-15,P009,S01,3,0
2023-10-01,P006,S01,13,46
2022-08-06,P002,S05,0,14
2022-05-29,P010,S05,78,99
2022-05-25,P001,S05,0,22
2023-03-06,P004,S02,12,21
2022-06-01,P004,S03,19,64
2022-12-21,P005,S02,14,21
2023-09-13,P009,S03,4,23
2022-01-09,P008,S04,36,58
2022-07-07,P001,S04,25,3
2022-09-19,P003,S04,0,0
2023-03-06,P008,S01,6,1
2022-07-03,P001,S04,0,0
2023-10-14,P010,S05,20,50
2023-03-22,P009,S03,27,38
2023-07-02,P002,S04,6,1
2023-06-26,P001,S01,1,0
2022-10-02,P003,S01,0,0
2022-10-25,P001,S05,0,6
2023-08-21,P002,S05,1,9
2022-03-24,P005,S01,10,14
2023-12-04,P008,S01,12,0
2023-08-21,P003,S05,0,0
2022-10-17,P008,S03,6,0
2023-09-10,P008,S02,0,0
2023-12-19,P009,S05,68,114
2022-10-06,P001,S05,7,2
2022-09-11,P002,S01,0,9
2022-09-11,P009,S01,0,13
2023-09-05,P009,S03,12,32
2023-02-07,P003,S01,1,0
2022-08-02,P001,S01,0,13
2022-07-14,P009,S05,28,41
2023-07-16,P008,S01,13,31
2022-09-17,P004,S04,8,31
2022-01-05,P009,S03,20,1
2022-12-03,P002,S04,25,56
2022-12-26,P005,S01,0,23
2022-06-16,P004,S03,20,13
2022-11-28,P001,S01,0,0
2023-09-13,P009,S01,17,33
2022-05-22,P005,S01,6,0
2023-02-18,P002,S02,7,3
2023-05-10,P003,S04,23,63
2023-01-01,P005,S04,26,71
2023-04-20,P009,S05,65,108
2023-12-30,P005,S04,41,68
2023-04-19,P007,S02,3,0
2022-12-10,P003,S04,1,0
2022-11-04,P003,S05,0,0
2022-04-30,P009,S02,7,4
2023-02-12,P003,S05,26,35
2022-04-05,P006,S04,46,70
2023-12-04,P009,S02,22,37
2022-10-17,P005,S01,3,0
2023-09-10,P007,S01,0,0
2023-10-16,P008,S02,15,4
2022-12-17,P010,S03,50,89
2022-04-01,P007,S05,70,119
2023-11-05,P005,S01,0,21
2023-04-03,P002,S04,0,0
2022-01-05,P010,S04,31,42
2022-05-03,P010,S04,57,72
2023-12-02,P005,S02,10,13
2023-03-26,P001,S03,0,6
2022-08-08,P009,S01,8,12
2022-08-17,P006,S03,18,0
2022-01-21,P005,S04,24,35
2022-05-03,P004,S05,40,52
2023-12-06,P010,S05,49,109
2022-11-30,P005,S05,45,46
2022-12-17,P008,S05,58,104
2023-05-13,P001,S01,0,0
2022-01-31,P003,S01,15,13
2022-11-24,P006,S05,34,50
2023-09-28,P004,S03,11,38
2023-01-22,P001,S05,0,8
2023-06-03,P010,S04,49,58
2023-03-27,P006,S02,23,4
2022-02-21,P008,S01,14,0
2023-12-21,P006,S05,47,66
2022-05-05,P010,S02,19,0
2022-11-02,P006,S02,14,47
2022-05-04,P003,S05,18,25
2023-03-15,P007,S05,50,72
2022-05-15,P007,S01,8,16
2022-11-29,P003,S03,0,1
2022-10-12,P008,S03,4,38
2023-05-08,P008,S03,29,39
2023-03-19,P003,S05,29,44
2022-07-14,P005,S03,8,25
2022-04-24,P003,S03,21,49
2022-09-20,P004,S04,12,6
2023-10-22,P009,S04,23,2
2022-11-12,P009,S04,15,28
2023-09-28,P009,S05,0,0
2022-09-05,P009,S05,23,36
2022-06-07,P007,S02,31,39
2023-06-22,P002,S04,0,3
2023-04-19,P005,S05,27,85
2023-01-15,P002,S02,3,0
2023-09-17,P004,S04,24,60
2023-09-06,P009,S03,5,19
2023-11-06,P008,S02,15,16
2023-04-06,P001,S04,6,0
2022-07-18,P007,S02,18,0
2022-03-09,P002,S03,0,9
2023-03-18,P009,S05,90,138
2023-04-03,P003,S05,17,36
2023-11-05,P005,S05,17,39
2023-03-02,P005,S04,49,96
2022-10-11,P007,S04,22,41
2023-06-16,P007,S02,32,39
2022-01-13,P007,S01,13,21
2023-12-23,P002,S03,14,0
2022-02-19,P010,S05,95,125
2022-07-19,P009,S03,23,16
2023-07-16,P004,S01,14,8
2022-09-14,P007,S03,0,4
2023-12-08,P005,S03,15,0
2023-07-23,P008,S05,36,64
2022-10-18,P005,S03,0,0
2022-11-26,P005,S03,15,34
2022-06-16,P009,S05,55,92
2022-09-17,P008,S02,9,17
2022-11-12,P001,S01,0,0
2022-02-27,P002,S01,4,0
2022-04-24,P008,S03,33,15
2023-03-12,P005,S03,7,0
2023-09-22,P005,S04,15,15
2022-01-11,P002,S01,15,26
2022-06-16,P005,S02,13,0
2022-02-27,P003,S04,0,0
2023-07-31,P001,S02,11,0
2022-06-08,P004,S03,10,42
2023-06-06,P004,S03,24,35
2023-12-27,P005,S03,28,0
2022-03-28,P009,S02,11,33
2023-03-18,P001,S04,17,37
2023-09-22,P003,S05,8,18
2023-04-21,P010,S04,69,108
2022-04-05,P009,S05,67,105
2022-03-14,P003,S01,15,0
2023-07-20,P003,S05,32,47
2023-04-11,P002,S04,3,0
2023-06-09,P005,S02,42,69
2023-04-01,P010,S04,53,74
2022-04-07,P002,S01,4,18
2022-09-30,P001,S05,15,21
2023-07-23,P007,S02,25,25
2022-11-16,P010,S05,33,62
2023-01-09,P002,S02,3,12
2023-04-10,P001,S05,6,0
2022-07-16,P002,S03,15,48
2023-01-17,P003,S02,0,11
2022-11-25,P006,S01,12,21
2022-06-05,P004,S04,35,21
2022-04-25,P007,S03,65,94
2023-12-16,P007,S05,37,45
2022-10-22,P001,S03,0,0
2022-10-04,P003,S05,7,11
2023-03-29,P009,S05,62,84
2022-06-22,P005,S03,20,21
2022-07-21,P008,S03,21,26
2022-02-25,P003,S05,20,27
2023-01-28,P006,S05,53,60
2023-09-21,P002,S02,1,0
2023-04-27,P004,S03,35,69
2023-11-12,P005,S05,10,35
2022-10-21,P010,S03,24,41
2022-06-26,P006,S01,2,23
2023-09-17,P005,S01,0,0
2023-07-08,P008,S02,33,0
2022-03-12,P001,S03,12,33
2022-10-10,P008,S03,12,55
2022-04-27,P008,S02,11,58
2023-07-20,P001,S01,0,7
2022-07-28,P006,S03,10,2
2023-02-22,P008,S03,34,71
2022-05-18,P005,S05,57,97
2023-05-14,P002,S02,4,23
2023-10-08,P008,S05,28,62
2023-01-11,P006,S02,9,30
2022-10-10,P010,S03,13,0
2023-09-29,P008,S02,0,0
2023-08-06,P008,S01,24,11
2022-12-21,P002,S04,6,0
2023-04-28,P002,S04,10,0
2022-12-29,P001,S05,28,32
2023-04-16,P010,S02,45,85
2022-08-05,P005,S05,27,41
2023-10-14,P006,S01,0,20
2022-02-09,P009,S05,81,106
2023-05-30,P006,S05,38,66
2022-11-16,P004,S04,3,0
2023-10-22,P010,S03,35,53
2022-09-10,P004,S05,9,45
2022-10-12,P005,S04,9,23
2022-01-17,P009,S02,12,24
2022-04-14,P005,S01,3,0
2022-09-19,P008,S04,30,23
2023-02-03,P008,S02,26,39
2023-09-10,P010,S03,20,15
2023-08-06,P004,S03,2,14
2023-01-15,P009,S03,36,42
2023-08-27,P004,S03,8,0
2022-08-17,P002,S01,11,8
2022-11-18,P008,S04,29,5
2023-04-07,P007,S04,40,38
2022-07-20,P003,S04,28,24
2023-05-24,P009,S05,55,88
2022-03-26,P005,S01,1,29
2023-08-11,P003,S03,26,0
2022-01-30,P007,S03,44,60
2022-09-28,P008,S05,26,75
2023-09-04,P001,S01,9,0
2023-02-24,P008,S04,55,81
2023-05-04,P010,S04,68,87
2022-02-08,P007,S02,19,24
2023-07-09,P008,S05,38,40
2022-12-09,P004,S01,0,1
2022-04-01,P009,S01,13,51
2022-03-01,P001,S01,0,0
2022-08-21,P004,S03,26,8
2023-09-20,P005,S01,2,0
2023-12-23,P006,S04,47,115
2023-04-22,P006,S01,40,65
2022-04-14,P010,S04,58,116
2023-05-03,P007,S05,46,54
2023-03-09,P003,S02,16,11
2022-02-20,P001,S02,0,0
2022-03-14,P006,S04,36,66
2023-06-19,P004,S02,8,9
2022-07-25,P005,S05,17,7
2022-08-27,P006,S04,14,47
2022-01-20,P006,S05,46,73
2022-07-10,P004,S03,19,32
2023-10-15,P005,S01,7,0
2022-04-26,P008,S03,31,53
2022-05-10,P007,S04,45,50
2023-01-20,P009,S01,14,48
2022-05-23,P008,S02,8,0
2023-01-28,P001,S03,18,0
2022-05-10,P006,S04,29,59
2022-05-11,P005,S05,36,45
2022-01-16,P003,S03,8,33
2023-07-25,P004,S03,32,53
2022-02-06,P004,S05,31,55
2023-09-03,P001,S01,0,0
2023-02-01,P002,S03,9,1
2022-04-27,P009,S02,47,72
2022-11-24,P002,S02,0,1
2022-01-09,P005,S04,29,92
2022-12-26,P003,S02,0,25
2022-02-12,P001,S05,0,0
2022-02-15,P009,S03,36,77
2022-08-19,P001,S01,22,39
2022-11-23,P005,S05,12,76
2022-12-01,P008,S01,7,55
2022-03-01,P005,S04,24,59
2022-07-14,P005,S05,33,46
2023-10-25,P010,S04,20,81
2022-01-26,P007,S01,0,1
2022-10-13,P003,S05,0,0
2023-07-02,P008,S01,22,57
2022-10-06,P005,S05,0,4
2022-08-02,P006,S02,4,12
2022-09-15,P010,S02,9,0
2022-06-02,P008,S04,28,0
2022-12-25,P005,S04,9,42
2023-10-25,P004,S03,9,4
2022-10-19,P005,S04,8,21
2022-04-24,P002,S03,9,0
2023-08-30,P008,S02,25,32
2023-12-29,P006,S05,31,56
2023-07-19,P009,S03,31,32
2022-10-03,P008,S03,5,15
2022-09-07,P006,S03,0,0
2023-11-29,P001,S04,0,20
2023-02-02,P003,S02,1,13
2022-11-02,P010,S03,27,36
2023-04-20,P005,S02,20,86
2022-10-20,P007,S01,0,0
2023-05-01,P004,S05,36,70
2022-12-22,P002,S02,7,6
2022-02-06,P008,S04,52,74
2023-10-27,P003,S02,0,15
2022-05-24,P009,S02,41,72
2022-11-24,P008,S03,4,0
2022-09-28,P007,S04,27,26
2023-03-03,P005,S01,1,15
2022-04-21,P006,S03,36,39
2022-12-18,P002,S03,8,0
2023-10-18,P009,S02,25,1
2022-01-06,P006,S04,20,21
2022-07-03,P004,S01,4,22
2022-01-14,P007,S02,17,6
2022-11-23,P002,S01,4,0
2023-12-25,P004,S04,13,7
2023-08-09,P007,S04,15,0
2022-06-13,P006,S04,20,16
2023-05-09,P001,S01,0,0
2023-11-11,P006,S02,20,0
2023-05-30,P010,S01,0,39
2023-12-30,P005,S05,58,96
2022-05-03,P007,S04,36,66
2023-09-22,P006,S05,1,0
2022-07-05,P008,S04,28,13
2022-11-13,P008,S02,10,0
2022-08-26,P009,S04,8,33
2022-01-30,P002,S04,10,28
2022-06-22,P001,S03,0,0
2022-06-30,P002,S04,1,0
2023-04-21,P007,S05,54,89
2023-04-03,P008,S03,45,61
2023-03-17,P010,S02,20,38
2022-04-01,P010,S04,51,51
2022-07-01,P002,S02,7,38
2023-08-10,P005,S03,20,35
2023-07-18,P008,S05,23,37
2022-05-30,P001,S02,0,0
2023-07-11,P005,S03,0,0
2023-01-07,P009,S02,19,18
2022-04-23,P010,S02,49,110
2023-09-19,P001,S03,0,1
2022-07-15,P008,S03,13,28
2022-01-30,P004,S01,14,11
2023-09-26,P009,S04,4,11
2022-12-29,P002,S02,13,9
2022-08-19,P007,S03,28,46
2022-05-23,P003,S03,1,35
2022-10-15,P010,S01,0,7
2022-06-19,P006,S02,15,58
2023-08-13,P004,S04,19,22
2022-06-17,P005,S05,27,41
2022-03-06,P007,S05,69,90
2023-02-06,P010,S05,59,94
2022-08-05,P009,S01,0,0
2023-08-23,P009,S04,14,15
2022-05-31,P004,S02,16,58
2023-09-07,P004,S02,0,0
2023-07-17,P003,S04,5,0
2023-03-10,P001,S04,0,0
2022-01-21,P001,S04,4,0
2022-04-06,P005,S05,33,8
2023-04-20,P008,S05,50,82
2022-03-19,P005,S05,54,108
2023-04-28,P005,S03,48,95
2023-01-28,P008,S05,58,83
2023-10-01,P003,S04,8,0
2023-01-27,P003,S03,0,14
2023-11-07,P008,S01,4,0
2023-09-25,P001,S05,0,21
2022-02-20,P002,S01,19,43
2022-10-23,P009,S01,2,43
2023-01-26,P006,S03,15,0
2023-07-03,P002,S04,0,0
2023-12-02,P006,S04,14,16
2022-08-24,P001,S02,0,0
2023-02-19,P007,S02,39,74
2022-03-02,P001,S03,2,19
2023-03-23,P003,S01,9,23
2023-03-22,P003,S02,3,6
2022-12-17,P009,S03,26,35
2023-07-08,P002,S05,17,0
2022-10-04,P004,S05,19,41
2022-02-16,P007,S02,14,11
2023-09-29,P010,S04,4,0
2023-01-01,P004,S03,7,3
2022-03-12,P001,S01,9,0
2022-12-29,P009,S04,46,107
2022-06-06,P004,S03,15,36
2022-09-15,P008,S03,0,15
2022-09-12,P002,S04,11,15
2023-01-28,P004,S03,15,2
2022-04-17,P008,S03,30,34
2022-04-27,P003,S01,1,28
2023-07-27,P001,S01,3,0
2023-09-15,P004,S04,8,33
2023-01-16,P004,S01,1,12
2022-09-20,P003,S05,7,0
2022-01-20,P008,S01,15,0
2022-09-21,P009,S03,21,0
2023-04-26,P008,S05,49,76
2022-12-30,P006,S02,11,0
2023-12-13,P005,S03,14,50
2023-07-24,P004,S05,26,84
2022-01-07,P001,S05,0,29
2022-02-27,P008,S01,33,46
2023-02-04,P004,S03,12,42
2022-08-02,P004,S05,18,60
2022-01-07,P009,S04,36,46
2022-11-21,P004,S02,15,16
2023-04-19,P008,S04,46,89
2023-09-13,P004,S04,10,18
2023-12-31,P010,S05,98,150
2022-08-23,P004,S01,14,39
2022-02-24,P002,S03,1,14
2023-04-24,P001,S01,10,0
2023-11-28,P002,S02,18,19
2022-10-22,P010,S04,41,44
2022-03-27,P001,S03,0,0
2022-04-20,P008,S01,16,20
2022-10-07,P010,S03,13,21
2023-09-06,P009,S05,13,29
2023-11-19,P003,S05,25,15
2023-12-21,P002,S01,0,0
2023-08-13,P001,S02,20,22
2022-01-25,P003,S04,20,28
2022-07-15,P008,S02,17,34
2023-03-06,P001,S01,0,0
2023-10-06,P008,S03,15,14
2022-06-28,P009,S05,24,66
2023-09-08,P005,S03,0,0
2023-05-03,P009,S04,65,90
2023-11-21,P003,S03,8,33
2023-06-07,P001,S04,3,0
2022-06-14,P009,S01,0,6
2022-04-14,P004,S04,17,57
2022-05-30,P006,S04,31,36
2023-05-26,P003,S05,2,0
2023-12-21,P007,S04,31,44
2023-05-04,P007,S01,0,6
2022-09-07,P003,S04,5,30
2023-01-24,P002,S02,4,0
2022-11-11,P005,S04,6,1
2022-03-26,P001,S02,10,11
2022-06-03,P001,S04,5,23
2022-07-17,P006,S02,12,41
2023-12-13,P005,S04,19,32
2023-07-03,P009,S02,27,68
2022-05-25,P007,S02,20,27
2022-02-19,P006,S02,28,61
2023-09-21,P006,S01,0,0
2023-09-05,P003,S03,0,0
2022-01-22,P003,S01,28,57
2023-04-23,P008,S01,13,20
2022-08-06,P004,S01,5,41
2022-04-15,P001,S02,15,22
2023-05-28,P009,S03,35,75
2023-05-17,P005,S04,27,23
2023-10-30,P007,S03,24,24
2022-08-25,P006,S04,7,13
2023-04-08,P006,S01,19,49
2022-06-05,P003,S03,9,35
2022-12-02,P009,S03,15,9
2022-10-26,P008,S02,11,38
2022-09-09,P002,S02,9,0
2022-08-18,P006,S02,14,0
2023-07-19,P001,S02,0,0
